name,message
뚠성좋마성싫,광동아 딮기의 위치 변경 ㄷㄷㄷ
momo,담원 7위 ㅋㅋㅋㅋㅋㅋㅋㅋ
itminghing,대황후니 해설 그립읍니다
수☆,광동
장원제,상식적으로 DRX가 이기겠냐?
121몰라,1557
Nightbot,@박용준 -> I do what I must. [stop spamming words/phrases] [warning]
서현,오늘 꿀잼픽이나 보자
이나니,테디 ㅠㅠ 진짜 좋아했는데
S.H Ice,1557 1557
Jin Lee,테디가 슼 상대로 너무 약해서..
빅보스업,1557 
주개땅,응 그건 23이고 ㅋㅋ 
감자맨,88848
조현준,DRX는 기대가 안되네... 그때는 포비였잖아
류기민,오늘은 쉬어가는 경기지
홍구,사진 누가 찍었냐ㅋㅋㅋ
b a,똥스칼
노태호,88848
John Nadalo,라스칼 거품아님?
ㅇㅇ,약팀이라고 그냥 지지말고 뭔가 보여줘.. 좀 재밌게..
팡,….ㅎ
김태우,세최탑 ㅋㅋㅋㅋ
누누,가즈아 ~~~ 디알엑스는 라스칼 뿐인가 ㅋㅋ
ggllllll,비디디 화이팅
SEPTEN,철벽이 아니라 절벽이야 .... 
BB B,1557딱 젠지한테 쓰리핏 당해놓고 주인공행세ㄷㄷ
Y S,신 vs 절벽
donghyun Lim,우스 왜 페인처럼 나옴 ㅋㅋ
킹두한 TV,만리장성vs천리장성
Nightbot,@ㅋㅋ애잔하노 -> You're starting to bug me. [stop spamming caps] [warning]
후라이,팔팔팔 사 팔 팔강딱 쵸오비
라마인,요즘 라스칼 폼보면 절대 제우스 못이긴다 생각들어
Jun K,대 상 혁
Bitcoin,제우스 현재 세체탑임
쫑이,교도소 출소한지 3일됬습니다...ㅇㅅㅇ하지마세요... 찾아갑니다 한다면합니다.. 조용히 게임즐기고 싶습니다...
가나가나가나가나가나,심장을 바치는 자세
김수인,t1이 이기는게 쎕
슨우,1557 88848좀 그만해라 얘들아 꼭 그렇게 까야겟니??
Hihi Dragon,진짜 사진 누가찍어냐 ㅋㅋㅋ
Twinkle,라스칼 도란 하위버젼 아님?
캔들워머,"다르게 읽히네요. ""제우스의 양학을 주목하라"""
tunar,솔킬 10번 ㅋㅋㅋ
문도,롤드컵 파엠 vs 무관
토종곰도오리,88848 888룰8
김민서,월즈 8강딱이 말이 많네
프로메테우스,대상혁
dong dong,대 상 혁
오은표,ㅇㅅㅇ
어리둥절범고래,라스칼 안타깝다 진짜...옛날폼이 안나와...
Yuna,고트혁
김주환,비대칭 ㅋㅋㅋㅋㅋ
DKA7GH,대상혁
Edward,대 상 혁
쪼율,고전파 ㅋㅋ
이한운,라스칼이 무슨 철벽이야 5등 이상한테 다 뚫리는데
코코,대상혁
Rt T,양학제우스
한설,9킬 레전드 레전드
성재 최,와
DEAN fluenza,대 상 혁
박찬용,같은사람임?
Nightbot,@유노 -> I can do this all day... [stop spamming words/phrases] [warning]
박건우,젠장........
김태이,오늘 3000킬 가나?
김재진,대 상 혁
동환 양,대 상 혁
우히히힝,대 상 혁
이긴우,3천만큼 사랑해~
오리,대 상 혁
용킴,와
정수환,대상혁
Forza Ferrari, 대상혁
아키라,대 상 혁
