name,message
코로롱,진짜 어지럽네ㅋㅋㅋ
새로운,4대 근본미드가 pog 다 먹었네
유1,1557 vs 88848
푸딩푸딩해,1557
Dongnebug journal,"1,2,3,4등 모두 미드네"
da cho,대 황 비
사랑해열,티원은 lpl한테 지지않습니다
잉승카,클템: 아니 이건 아니죠!! lpl의 푸바오 쮜엔쥐가!! 아악!! 역대급 탕후루조가!! 쥐쥐!!(8강딱) 88848 88848 88848
ᄋᄋ,하나의 영토
Nightbot,@Cybel Juan -> What? Did you think I was gone forever? [stop spamming caps] [warning]
OsOsOs,88848 어워드 벤치견들^^
현중 김,큰거온다
youngki min,ㅇㅅㅇ
ZOFGK,티원이기자!
놀래미,이거 노래제목뭐임
Leqwa,페없쵸왕
박민수,족발시킨다 괜춘함?
김영민,미드가 진짜 근본 있긴 하네
도리,ㄷㄱㅈ~
이정길,대 황 비
권솔,88848 좌우대칭 불편한거 앞으로 2년 8강 더할거라 ㄱㅊ음
Teemo God,넷상 유출은 없으니 믿지 마시고 젠지가 이겼음
유재영,"888""룰""8"
일신김,ㅇㅅㅇ
rdrrdy,큰거온다
HICA,근데 아직 쵸비가 페이커랑 비빌정도는 아니지 않아요?
민트초콜릿,1557은 너무 우려먹는거 아님?
RBK,ㅋㅋㅋ 1시즌 두번밖에없는 빅매치 
Ncs,티원 2 대 0승
심재창,1557이뭐임
IIIIIlIlIllllIlIIllIlll,1 1 1 1 1 vs 8 16 8 8 8
밀크티블랙,젠지가 2대0 이겼다던데 맞나오ㅛ
가나다라,젠지 2 :0 으로 경기 끝났어요
빅꾸울잼ᄒᄒ,드가자~~
이주용,댓글 벌써부터 역겹누ㅋㅋㅋㅋ
chese K,저희 젠지팬 일동은 하나의중국을 지지합니다
ᆞᆞ,이거 녹방으로 함??
박지완,근데 쵸비랑 페이커랑 같은 팀이면 누가 벤치가나요??
ucunicorn,쵸비키 188.848 이나 되니 부럽네
PreTender,88848 X / 888룰8 O
RCom,큰거 온다아아아아아아
하울의무빙지리는성,뮤서어
힘나,아무나이겨
Black Nut,티젠 미쳣다 ㄷㄷ
바르고곧게,티원 ㅎㅇㅌ~~
알랄라라ㅏ랄ㄹ,비디디 84X8 쵸비만 까는 이유는 또 페이커 래이벌 미드 묻을라는 그갈들의 수작이지… 악플 좀 그만 달아라 슼갈들아 크라운 폰이면 족하잖아!!
ᄋᄋᄋ,녹방을 왜이리 많이보노
지눅 Jinuk's record,일방적 2:0 티원 ㅅㄱ 
D점멸증오자,큰거온다
박윤찬,3315 88848
진현우,여긴 88848 888룰8 8목보호대 쵸목보호대 쵸8이 럼자오자레 3315 없어서 좋네
이호섭,파묘보다 훨 재밌겠당
윤윤,젠지팬들 모두 결집합시다!! ㅇㅅㅇ로 모여주세요!!
DC LEE,경기 결과는 뉴스에 이미 나오긴 했네요
