name,message
김지수,아무나빨리 서렌치셈 관심없으니깐
Rhee,오 라칸
ㅇㄷㅇㄷ,지우 해줘
Roller Coaster,아꺼저라꼴등들
냔깻,연계 제대로 들어갔네 ㅋㅋ
배틀니그라운드,기드OFF
wownofun,카스퍼블 왜안해줘
세준,기드온도 드럽게못한다
한준서,2대0 아무나 ㅈㅂ
바른생활사나이,8848
하멜표,카스퍼블 왜 안해
Joob,진짜 볼필요도없네
qwertyuiop,아무팀이나 2대0내서 젠딮경기나 빨리했으면
구독자 1명 도전,쓰레기 대전
Bridge Rosen,갱승가서 상대방 좋게해준 기드온
윤태식,피터가 잘노렸네
itodwjdakfeasy,엄티야 ㅠㅠ
Cw P,카리스 콜미 진짜 가슴이 웅장해지는 대전이네ㅋㅋㅋ 5시에온다
dioawj,젠지팬들 패악질 장난 아니네;; 타팀 경기에서 티원 선수들 패드립이나 하고
KBS LIVE 📡,카스 88848
nium Som,카스 환불
yc LEE,1557 0013 젠지생명한테 따잇
mingming_fox,진짜 브리온 drx 농심 피어엑스 광동은 퇴출하면 좋겠다
빙닭,ㅋㅋ만트라 큐 못맞춘거?
고구마만먹는사람,콜미 저걸 못 맞추너 ㅋㅋ
핸드폰배터리,노딜챔과 노딜챔 환장의조합
오선,승강전이 그립다
고수민,오늘 앞경기 뒷경기 둘다 개재밋는매치인뎅 
주현상,ㅋㅋㅋㅋㅋㅋ
Captain Cold,저걸 못맞추면 ;;
히토미LOVE,쇼메 대 쵸비 기대된다 ㅋㅋㅋㅋ
최건우,콜미가 피에스타 보다 나은점이 뭔데
강충구,상언데
초코맛바나나우유,누가 이기던 2경기로 끝내라.. 
하마,이름이 짧음
사르,피즈가 악어지
김카난,승 점 자 판 기 부 리 온 
박레오나,그냥 18라운드 젠티전만해서 이기는쪽 우승주고 끝내라ㅋㅋ
병따개,콜미는 미드단합대회 나왔으니 피에스타보다 낫지
부정발문,피에스타 괜찮던데 왜 자꾸 콜미 쓰는거임? 이럴거면 콜미만 쓰던가
PHin,만트라q를 못맞추는 미드vs이기고 있는데 뻘플쓰는 미드
이재호,피에스타 한화시절 두두랑 비슷함 라인전은 잘치는데 게임이 망해
김정구,피즈 고등어임
구구,풀꽉가면 징계내려야지
서현,아 벌써졸려
일자목교정,10명중 누가 제일 벨류 높음??
Rhee,LCK 는 강등없음?
ET KIM,이게 강등전이었으면 개꿀잼 각인데 ㅇㅈ?
지노초이,결론은 콜미나 피에스타나 별반 차이없음
이선우,자야 
a,ㄹㅇ강등전 생겨야댐
리앗다,새삼 이런 브리온에게 처발린 씨맥이 대단해 보이네
배틀니그라운드,"자야,오리가 벨류 좋지 않음?"
김지수,강등전 있어야 정신차림 얘네들은
닭좋아,강등전을 어케만들엌ㅋㅋ있는팀도 지금 접고싶어할건데
AS J,콜미 스킬샷은진짜..
우와악,적이 넷인데 하나를 못맞추네 ㅋㅋㅋ
Bridge Rosen,바텀 라인전은 역시 켈황 ㄷㄷ
방정혁,ㅈ밥대전
예훈,든버지 ㄷ ㄷ
K,든 버 지 탑 차 이 로 이 긴 다
우우,있는팀도 접고 싶어해? 왜그런거임?
So구리,ㅋㅋ 오리 비에고로 카르마 잡는게 힘들긴 하지
비올땐회먹어야지,롤알못인 전용준은 사퇴해라 앵무새마냥 옆 해설의원 말 따라하지만 말고
Mika Dali,적자나니까
김정구,20대 30대 롤대남들은 돈이 안되니까 ㅋ
초코맛바나나우유,"경기가 벌써 지겹네,,, 대단하다 ㄷㄷㄷ"
토끼궁뎅이,렐 실화냐
준체,카리스 쫄플 ㅋ
김도현,먼가 스킬샷이좀 다들;;
이재호,구단들 적자가심해서 걍 접고싶어하는애들 많음 티원도 흑자쉽게 안나는데 딴팀은 뭐
LacSiya,가입비 오지게 내고 만년꼴찌경쟁에 쟤네 연봉 나가는거 생각하면 발빼고 싶겠지
현아,열심히하는데 매너채팅좀해라..
박서준,카리스 좋은데?
병따개,플옵 탈락했으면 즐겜픽이라도 뽑아주지....
가디단,선수들 연봉은 높고 돈은 안벌리고..
대재석,오리 주절주절 말만노ㅋㅋ
박레오나,이거보는사람들 훈장 하나씩줘라
앵앵드레,실버대전을 실시간으로 보다니
에이오우아,빨리 끝내라~
매드사이언스,브리온 이겨보장ㅋ
고길동,그래도 실비 농심에이스임 ㄹㅇ 든든이랑콜미끼고 저정도면 ㅅㅌㅊ임
XMA SE,ㅇㅇ 프차 접고 강등전 부활해라. 이딴애들은 좀 내려가라고
최건우,동부팀 특이 뭐냐면 굴릴줄 모름 그리고 오더가 없음
sjdj3nidmri,전캐 조용히 좀 해라 ㅋㅋ
AS J,ㅈ밥대전이면 킬이라도 많이나와야하는데 노잼이네
지노초이,꼴찌싸움이 재밌는건 막싸워서인데 이 두팀은 싸우지도않아..
신희윤,오늘 dk 화이팅
다르케,여기 악플 싸지르는 놈들은 대체 뭔 인생을 사는거? 진짜 궁금해서 그럼
응악의신,탈락팀들맞나요?롤드컵결승인줄...
simple dark,용준이 냅둬라 저래야 돈벌지 먹고살게 냅둬
ᄋᄋᄂᄂ,역시 생존게임형 미드
김지수,근데 이름이 든든인데 하나도 안든든한게 웃음벨임
김선군,해설한테 조용히 하라고하는 sjdj3 제정신임?
오선,걸린게 없으니까 긴장감0이네 
ucunicorn,피어엑스 대 농심이 꿀잼이었는데
누누,여긴 ㅇㅅㅇ없어서좋네
이선우,이래서 승강전 부활해야됨
유승훈,lck 걍 티젠말곤 잘하는팀이 없네ㅜㅋㅋㅋㅋㅋㅋ
김승진 (거제 04년생),ㅇㅅㅇ
고양이,ㅇㅅㅇ
Bu GAENG,ㅇㅅㅇ
어서오곰,어제처럼 개싸움이라도 하면 잼겠는데
아보카도추가요,담주부터 정글 모니터 보이는 객석가서 정방향이면 왼손 역방향 스타트면 오른손 들겠습니다 개꿀~
Vmcqm,여기가 ㅈ밥대전인가
윤태식,이거 지는팀 꼴찌 사실상 확정임. 아예 아무것도 없진 않음
sgt.lucky,ㅇㅅㅇ
Mika Dali,오늘 무관중의 왕 쇼메이커가 있는 담원이 승리 예정입니다.
K,캐스터에게 전문지식 해설 요구하는건 슼갈평
초코맛바나나우유,일단 하위권 팀들끼리 붙으면 1경기 기본 40분 깔고 가야함 ㅋㅋ
배틀니그라운드,젠 티 킅 한화
핸드폰배터리,=노잼이다
그루밍선데이,얘넨 또 무슨팀임?
឵឵឵Cheshire Cat,빨리 젠담전 보고싶다 이거 젠담전이냐?
