name,message
Ash,노래 웅장한거봐 ㄷㄷ
KK,솔랭을 페이커도 쵸비말 듣는데 무슨ㅋㅋㅋㅋ
만돌,브리온 뭐하냐 솔랭천재 애디라도 모셔와봐라~~
이승호,888:heart_suit:8
마운틴듀,애디 떡밥 왜 돌고 있냐
랄팤,"점수를 따질거면, 쵸비는 이전에 2천점찍지않음?"
서현,담원3군>>>88848
응애,88848 화났쪄??
ᄒ뿌뿌우잉,에디 나락
루님,어제 애디 문철감
s u park,나 애딘데 쵸비 욕한거 사과한다
김블랑,슼까묵자
Louis Gong,에디 잘하던데…
_ DARWIN_,아니 그래서 리플레이 언제나옴
Gin ger,애디 일부러 말 ㅈ같이해서 안잊히려고 발악하는거임 걍 무시하셈
hya ho,쵸비팬들이 커리어 부정론자긴 하지 그놈의 순수실력.. 그래도 애디는 에바다
icewaffle,대애디
최예찬,23알
이진영,8강따리 미드 주제에 ㅋㅋ
미이췬,에디인지 에디슨인지 모르겠고 경기나 보자 얘들아
ㅇㅇ,나 쵸빈데 쟤 애디 아니다.
be11a,ㅋㅋㅋㅋㅋ
저글링,?
cjjj,ㅇㅈ
Nepliov,"T1 젠지도 범부라니까 애디의 무한턴이론, 상대가 못하게하는 정신지배마법, 탑버리고 미드 미니언 먹기 전략, 무한 시뮬레이션, '아무튼내말맞' 자기방어기제, 팀원 네명을 자기뜻대로 움직이는 플레이메이커 정신, 쵸비와 페이커보다 높은 솔랭점수만 있으면 월즈 진작 제패했을텐데 아 ㅋㅋㅋ 빨리 애디 영입해서 이제부터 전승 그랜드슬램 달려봅시다"
김민건,88848 3315 
Ty dollar sign,ㅋㅋㅋㅋㅋㅋㅋ커엽네
Garry Tree,ㄹㅇ 노이즈 마케팅은 제대로 되긴 했네
o,쵸비팬들 솔랭도르 자주해서 그부분은 좀 ㅈ같긴한데 ㅋㅋ 아무리 88이형이어도 월즈는 가는데 애디가 비비는건 아니지 ㅋㅋ
더나이스,그래서 에디 선발임?
불멸의 철갑궁,대 상 혁
Peter Kim,1557
qhgi qhgi,왜쵸비가 앞에있냐??
멍뭉,티원 대악마 젠지밖에 없는건 팩트맞잖아.. 반박시 롤알못 인증이다 ㄹㅇ
가온 이,에디 맥문철 나오는거임?
ggllllll,농심 이겨라
Jay Bit,개디 이야기 고만 꺼내잨ㅋㅋ
혀기,티원퍈인데 솔직히 쵸비는 인정해야지 애들아 서로 존중좀 하자
아이오닉6,1557-88848
가곡천,애디 떡밥 조온나 웃기네 진짜 ㅋㅋㅋㅋ
박찬우의세상보기,준위가 높나요 중위가 높나요?
좋아하니까 보러왔어요,LCK POG 1등보다 솔랭점수 높은 에디님이 롤신이시다.
Ji Oh,POG 알파벳 순도 아니고 나이순도 아니고 대체 뭔데???? 왜 쵸비가 앞임? 
왹,ㄹㅇ나도 티원팬인데좀 인정해라
binn,쵸비가 앞에 잇는이유가 바깥쪽이 주목을 덜받아서 그럼
ㄹㄹㄹ,ㅋㅋ 영문순이라기엔 그다음은 제우스가 제일 먼저인데 ㅋㅋ 페이커가 앞이여야지
노아,그냥 롤대남들이 갈드컵 조장하는 거임 병먹금하세요
유제,솔직히 에디가 정석챔하기 싫어서 프로데뷔 안하는거지 그 피지컬 뇌지컬 재능으로 프로했으면 지금쯤 월즈 두번은 우승햇을걸?
Legend?,아 에디 누가 영입안하나. 농심 영입해보지
ㅣㅇㅣ,에디 ㅋㅋㅋ
얍얍의히라리,대악마아니고 대항마... 무식하네
시바새끼,젠지 2위만아니였어도 쵸비가 1위할 일은 없었는데
4RZA,x미x짐 왤케 얘기많이나오냐 오늘
미미,대황딮
Nightbot,@북극곰 -> Beep Boop! [stop spamming words/phrases] [warning]
사람,페이커 팬들도 쵸비 솔랭도르라는 말 많이 하는데 어딜 에디가 비비노
제가보이세요?,갑자기 젠지가 왜 나옴? 순간 젠지랑 경기하는 줄
만돌,애디 1군 맞지 않냐? 그들만의 멸망전에선 1군일텐데
김뎅강,가장 최근에 올라온 사람이 앞자리 먹나보디
김정환,오호 오늘 진짜 매치는 2경기네
dssw jin2,대 상 혁
조성민,쵸비 에디랑 한 게임 내가 놓친 게 있나 하고 복기하는 거 보고 진짜 진국이다 생각함
랄팤,"ㅋㅋ챔프탓으로 주접싸고있노, 그럼 장인챔하는애들도 다른챔햇으면 프로함?"
STlNKY PAJEET,888#8
송민우,황마유슬
흠,내가 에디여도 갈드컵 열어서 조회수 빨듯
UzE,준위가 어딨냐 준사 준병 준령도 있냐 그럼?
PPP,3군따리 이름이 왤케 많이 나옴
유승준,저친구는 왤케 거북목이냐
지호,아아 그는 갔습니다....
S L,큰 거 오냐?
John Doe,든버지 호러쇼 기대되면 개추ㅋㅋㅋ
일이삼사오,절대 테스터훈찐따를 검색하지마
ISSUSSIGA,로치 선수된게 지리던데
Ash,뽀로롴ㅋㅋㅋ
프리미엄,쵸비랑 에디랑 일대일 뜨면 누가 이기나요?
icewaffle,쵸비 힘내고.
미이췬,광동 브리온 재밌겠는데 ㅇㅈ?
ᄆᄃᄆᄀ,닥치고 난 오늘 류민석의 원딜챔기대한다
쵸베레스트 산,쵸베레스트는 나가있어ㅋㅋ
정세영,토욜기대되네
SS,3군도 개폐급이라방출당했는데 나대고다님
Choo's아름다운,t1대젠지전언제냐 얼릉보고싶다~
디마겐,오늘 스몰더 나오려나
Daxxxx,절때 테스터훈 찐따를 검색하지마.
Nepliov,"T1 젠지도 범부라니까 애디의 무한턴이론, 상대가 못하게하는 정신지배마법, 탑버리고 미드 미니언 먹기 전략, 무한 시뮬레이션, '아무튼내말맞' 자기방어기제, 팀원 네명을 자기뜻대로 움직이는 플레이메이커 정신, 쵸비와 페이커보다 높은 솔랭점수만 있으면 월즈 진작 제패했을텐데 아 ㅋㅋㅋ 빨리 애디 영입해서 이제부터 전승 그랜드슬램 달려봅시다"
백령이,흥민이만쉐
비인,토욜 경기부터가 2라 시작인가
cjjj,애디가 dk 3군이였던가
ghostcho,토욜...
o,팩트 한국인 대부분이 애디는 알지만 쵸비는 모른다 그러므로 대황디 승
Casey케읻시,오늘같은날 쵸비경기해야딱인데 아쉽
예비,이제는 티원이 어떤 신기한 조합을 할지 궁금해서 보게 된다....
ggllllll,"순수 농심,케이티 팬이다 질문 받는다"
소드,역시 억지는 에황 ㅋㅋ
ZERO,ㅋㅋ
Yadyreve Repap,아는척 자제좀
왹,한국인 대부분이 애디를 왜 아냐ㅋㅋㅋ 페이커를 알면 모를까
s u park,dk 는 심인데 왜 자꾸 애디3군 얘기하냐?
매일운동,커리어보다 솔랭점수가 순수실력 높은거라고 하지 않았나요? 진짜 모르겠음
서재진,근데 동일조건(동일조건아님)벤치 부르짖는 그팀 팬들은 동일날짜(동일판수아님) 점수딸리는 쵸비 쉴드 왜 치는거임??
Do You,팀을 두개로하는팬도있나
Ty dollar sign,아집으로 똘똘에디?
유제,솔직히 에디가 메타픽 정석챔하기 싫어서 프로데뷔 안하는거지 그 피지컬 뇌지컬 천부적재능으로 숙이고 프로했으면 지금쯤 월즈 두번은 우승햇을걸?
관찰자,T1 화이팅
멍뭉,"@숭배시간입니다@ 다들 주목! 오프닝 뮤비 마지막에 페이커 등장시 ""대 상 혁""을 외쳐주세요. 예배시간입니다. 채팅 딜레이를 고려해 잠시 채팅 쉬었다가 페이커 등장시 ""대 상 혁""을 입력해 일일예배를 합시다. 오늘 화력 보겠습니다. 뮤비 마지막 페이커 등장시 ""대 상 혁""입니다. 띄어쓰기 유의해주세요 ^^"
손성윤,T1 화이팅!:red_heart:
아르리,ㅇ
노아,롤평이 그렇지 뭐 자꾸 먹이주냐
송영욱,와우
만돌,농심팬분들 농심 신라면 말고 다른 라면 추천 좀요
Arin Tel,다른 상위팀은 약팀이랑 하면 노잼인데 T1은 약팀이랑 해도 재밌어서 보게 되네
이창창,철권 에디 말인가요? 
어리고싶다,보올탱
조예,애디를 아직도 빨아? 넌 진짜 위기다
흑우,에디는 철권 에디밖에모른다
빡친고양이,저거 POG 포인트는 1번 할때마다 100점임???
차민석,농심 이겨라
송태권,농심 탑이 에디보다 잘하냐?
qpqp,축제인가요? 아뇨 장례식입니다
김주형,든버지 화이팅
덕님,에디게레로
kimdaedu87,카포에라 쓰는 에디
__ gheilleele,농심 쫄면
Story Maker,에디 봄?
김재형,에디는 철권 시즌패스 캐릭이고ㅋㅋ
Ann,화이팅
한우,확실히 페이커에게 쵸비는 산이고 쵸비에게 중국은 태산인가보네
정세영,ㅇㅇ 100점
이,오늘은 또 어떤 서커스를 보여줄건가 티원
Blanc,오늘 2번째경기 기대되네 개똥한화 vs 저고점 크트
대 상 혁,솔직히 쵸비가 역체미같다
쫄랑딸랑,철권8 졸잼
쿠자124,농심 화이팅
림수영,한화 킅이 재밌겠네
