name,message
밤양갱chestnut red bean curd,오너 휴식 하고 와서 컨디션 미쳤다 광동 오늘 운다
클리오,아지르 버그잇음
주현,오너 많이 아픈가
Nalala kevin,ㅁㄴㅇ?
최현우,불도 처음에만잘했지 이제 슬슬 태윤화
가을바람,디도스 피하는...2시에 이미 경기 시작.
정상윤,광동승
h2ph0 pch1cker,아지르 weq안됨
한루네,태윤 나옴?
vincent van,꼬마형 너무 아저씨됐자나 ㅠㅠ
광선검 ,아지르렉걸려서
실즈,대호깍기인형
HoBeom Lee,kkoma 
마스터리,녹방 가즈아아아아!!!
일우,소호까불어 ㅎ
Lukasz william,광동 상대로 구원 콜업하기엔 개쫄리는 톰버지면 개추눌러라 ㅋㅋㅋ
치키차,이거도 녹방임?
B,플레이오프는 몇위까지 올라가나요??제발 누가 답변좀 해줘요
하재우,티원이 졌다던데??? 
후아앗,그니까 아지르 버그가 뭐냐는건데 버그있다 ㅇㅈㄹ하고잇노 ㅋㅋ
한세,드개자
새벽달,아지르 weq하면 렉 오져서 글로벌 밴이래용
Fly sky,궁버그있음
김연서,라이브임?
Evelyn Kim,광동도 힘내라
잘생긴 오징어,광동이 2대1 승리했네요. 녹방임
삶은노래,ㅌㅇ ㅎㅇㅌ
이우찬,6위
띳띠,광동에 정명훈이
S아방,이거 녹방임?
띠로리,아지르 스킬쓰면 끊어지는 버그가 더심해저서 글로벌밴
돈까스가 제일 좋아,이거 녹방 아니에요 생방이에요 녹방이라고 하시는분들 허위사실유포로 고소할게요!
정대한,구원 왜 선발아님 ??
Um Jun-Sik,호에이 벤할듯
ᄐᄐᄋᄋ,라이브임 이거
택이,노 지 훈
Y S,제이스 바로 자르네 
Brian Son,30분 25분 2대떡 예상한다
Sungmin Jang,녹
LINK,녹방이니까 그만 좀 물어봐라
jennieruby,t1 개실헝 져라~
옆방형님,그냥 벤픽하지말고 해도 티원이 이긴다
0000 1111,슼 정규 1위 가보자 가보자
김승민,광동 2ㄷ0승리라던데?
--,레넥톤은 이번에 올라가나?
쿠맨,녹방맞는데;;
광신도,님들 유출없음 ㅋㅋㅋㅋㅋ 역배걸지마라
박준혁,오너 염색했네
KHS,그놈의 고소드립좀
ㅋㅋㅋㅋ,세나를 먼저밴하네
하늘나라 행복쟁이,아 ㅋㅋㅋㅋ 티원 오늘지겠다 ㅋㅋㅋㅋㅋㅌ
T1 LCK 우승가즈아34,이거 녹방
Wis,대 상 혁
서현,커주아니 밴하겠네
Kim Shadhin,녹방 아님 팬 없는 방송
