name,message
이보크,젠지팬 울리는 방법 : 어 그래그래 2023월즈 우승팀 어디였더라...?
이진영,ㅁ몇시에함????몇시에함 ㅇㅇ???
김sxdd,영어 독학 20년차인데 faker가 아니라 paker가 맞다.
naro,888R8
ㄴㅌ,오늘 킅이 이기면 광동>킅>슼>나머지임?
너무햇,자꾸 1557그러는데 1557이 뭔가요?
블캣-BlueCat07,ㅇㅈ
이DON,제오페구케 가즈아
이진우,한화가 맴버가 좋긴하지 3승0패 전부 2대0으로 이겼네
yc LEE,케이티 파이팅 케이티 파이팅
Mondol,그정도면 학원을 가라
silversky,남들 다 3판씩했는데 티원 왜 2판이냐 차별아니냐 ㅆ발
turututurty,오늘 경기 하나만 있네
뇌절,5시 시작이요
ryo_,T1!
파닥,지금은 케이티가 더 유리하다고 본다 고구마유시 폼도 지금 메타에 안맞다고 감코에서 말했고 스프링은 쉽지 않을듯
아재요,신 상 혁
재재,아직까지도 중국팀 옹호하냐 ㅋㅋ 젠첩들
Miso,티원은 언제나 젠지에게 졌다.. 그러나 젠 지는 언제까지나 내수용이다….
조현준,iq추적하기 전에 젠지 욕 그만해주세요
누엥엥,큰거온다....
키노피오,T5 화이팅
족구와칸쵸,8848 이뭔가요?
꽃,대상혁
ㄱㅌㅇ,Paker…
ㅇㅇ,대 중 국 게 임
즐거운,중계 여기랑 울프방이랑 딜레이있음??
서보영,888r8이 머임?
랄뚜기,티원패싱인듯 누굴묻으면 깔끔해질까?
아롱쿤,아우 빨리 해라
안태영,88848 자꾸 도배되는데 88848이 뭐임? 쵸쵸쵸^룰^쵸는 아는데ㅎ
황이트(knight),팩트 : 티원의 롤드컵 우승은 반쪽의 반쪽짜리 우승이다 근거 1.젠지만 만나면 발리는팀이 우승팀??? 2.카나비가 애국행동으로 던져줌 3.현 BLG랑 붙으면 1557임
아무렇지 않은척, T1 이 기아보다 순위 낮다는게 진짜 이번엔 노답수준이라는게 보여주는 순위표지
이현미,아이피도아니고 iq추적한다고?ㅋㅋ
ㅇㅇ,레전드 온다
깨비네,크으 페뎊
Ssb,888룰8 1557 화이팅
ㅇㅇ,페이커데프트 사진 구도 간지나네
sjwo owhen,88848
rimuewq,"t5, 가보자!"
Life2,아 중국냄새나ㅠㅠ 88848
소농민,KT도 메타해석이나 멤버들 고점이 높기때문에 운과 선수들 컨디션만 좋으면 젠지든 티원이들 다 이길수 있음 생각보다 저평가 받음
Scythe,인간상성만났는데 이길수있냐 t1
joougun,8강8강8강4강 (룰러 버스) 8강을 줄여서 888룰8이라고 합니다
OhMyPickle,무량공처 
이국,뭐해? 깎아
권민재,젠지 롤드컵 성적 아님?
Myjmin,늬들이 페이컬 아냐
BT Dv,봄은 어디가 제철임??
강강수월래,큰거온다
정보 심,s
최성훈,88848
성이름,1557 눈물쥐 화이팅
김인욱,근데 결국 젠지 구단 징계는 없었던거야? 
하비,콩두한테진 kt
가을재철전어유시가간다,88848
쏘이파파,설레이네. 이번주 빅게임 많다
충전기,스프링도 나중에 가면 매타 바뀌는데 개소리노
사운드,누가 요즘 kt씀?
Steph Curry,중국사람 왜케많아 
GoRank,큰거온다
황금올리브비둘기,시종팀 또 대1주겠네 ㅋㅋ
뛰지 않는 심장을 가진 아이,흠
Y H,드가자~~~
프린이,"어차피 티원이 이기는데 뭐할러 보냐,,,, 어제 경기력 보면 말 다했다 ㅋㅋ 노잼.."
Nikola Tesla,봄은 여러 나물하고 두릅이 제철
iPhone 16,킁거오나
의진,티원 지지
SPHO,T1 화이팅
ᄎ_ᄎ,lck는 젠지가 우승하겠지
냐아아아옹,kt를이긴 광동 광동을이긴 t1 경기 볼가치있노?
빅보스업,한화가 왜 1등이여
돈까스으ㅡ,젠지가세계최강강팀이지 이를저지할팀은현재없어보인다 t1은 롤드컵전용팀이기때문에 국내최정상은 젠지라고볼수있따
김현석,언제시작함?
뭉치,지금부터 1557 드립 치는 사람들 전부 국세청에 신고하겠습니다
힝 힝,"전라도술집에서 싸움이 났다. 한남자가 ""우덜아버지는 만주에서 일본군을 무찌른 독립투사랑께!""라고하자 다른남자가 ""우덜아부지는 518때 계엄군과 싸운 민주열사랑께!""라고하자 이에질세라 세번째남자가 ""우덜아부지는 625참전용사랑께!""라고 하니 갑자기 분위기가 싸해지고 주위 사람들 모두 셋째 남자를 구타하기 시작했다.""미제앞잡이놈"",""동포 죽인게 자랑이냐"" 그러"
권영대,큰거 온다
iiiiiiiiiii,어짜피 스프링 서머 둘다 결승은 젠한일거같은데 젠지 LCK 최초 5연속 우승 + 그랜드슬램할듯
강윤현,광동한테도 발리는 케이틴데 t1어케 이기놐ㅋ
루시안로즈,여긴 ㅇㅅㅇ 하는 사람 없어서 너무 좋다
환,룰러도 기사하다 때려치는 그미드..
최대성TV,케티는이제 끝난거?
김의주,시작인가?
ᄋᄋ,티원 지겠네
행복하고싶다,님들 저 6살 연하 여친 생겼는데 부럽나요 ???????
골목대장하리보,티원 화이팅!!!
데전트,ㅇㅅㅇ
호시노아사미,대 상 혁
강강,대 상 혁
침팬치,ㅇㅅㅇ
이보크,나 티원팬은아닌데 1557드립 나만 노잼이야??? 5년전껄 오지게우려먹네 ㅈㄴ질려서 토악질나옴
사람,1557이 뭐임?
윤태훈,광동>케이티>티원
대스비,대 상 혁
니달리,ㅇㅅㅇ
hooj lee,가즈아 
철우,대 상 혁
STlNKY PAJEET,88848
한정현,대상혁
이진우,88848은 롤드컵성적 19년 8강 20년 8강 21년 8강 22년 4강 23년 8강
뱅뱅이,또 대상혁이야 
김재성,초딩여친사귐?
블캣-BlueCat07,티원 가즈아
레옹,님이 이제 7살이니까 1살 여자친구네요 축하해요
잭스,가자 잭스
아재요,따이 후앙 찌엔
알파카,1557
서희수,88848
The Answer,퍼펙트 탱커 골라도 솔킬 3회 이상 봄. 우스한테 털리고그냥 겜도 터질듯.
효신,신 상 혁
멍뭉,다른 어그로는 다 참아도 ㅇㅅㅇ는 못참겠다. 나 화나는거 보고 싶어서 그러나
족구와칸쵸,8848
빅브리더초이,88848 ㅋㅌㅋ
Quiett,럼자오자레 감동
shin,쵸비가 잘생기긴 했어
대청호,88848
LALLA TV,티원 가보자잇
Fake faker,대허수
semin,겅부혐ㅠㅠ
BALRKNUT,a
방서진,T1 파이팅!!!
서진솔,큰거온다!!
세린,1557은 머임
naro,Gen.G JJayo
정원오,1557 1557
샤케,굿
ㄱㅌㅇ,여친이 최근에 돌잔치했노 ㅋㅋㅋ
안농하세요,2025년에서 왔습니다 이번 롤드컵 젠지 조별딱입니다
무명,드가자
•묘해,티젠 갈라치기 그만하고 입 닫고 그냥 게임이나 봐
태자TV,티원 힘을내줘 
HoYa,-ㅅ-
Minsootube,오프닝은 왜 항상 오그라드냐 ㅋㅋ
ᄋᄋ,1557
Nightbot,@멍이 -> Come on! [stop spamming words/phrases] [warning]
이나니,ㅌㅇ ㅎㅇㅌ
조현준,젠지 욕하는 댓글들 전부 iq 추적 및 ppt 딴다음 젠지 본사에 제출토록하겠습니다.
권순호,T1 화이팅ㅇㅇㅇ
spacrk9,1557
아이드,럼자오자레 888룰8
김현서,T1화이팅!
키노피오,5등인데 왜 T1이라고 부르는거지?
Rbsssss,시종대왕 ㅋㅋㅋㅋ
Miso,하 오프닝 ㅈㄴ멋잇다
Life2,희한하게 국제대회만 잘하는 중국팀 젠지 ㄷㄷ
STR(Stella Terra Randezouce),88848
P K,Pay Cut
얌얌짭짭,kt 1셋 딸 수 있나요
ᄀᄃᄋ,데프트 개잘생겼다
축플릭스,거의 22월즈 리매치네 ㅋㅋㅋㅋ
꽃,베릴선수도 한물 간듯 ㅋㅋ
흔한옵치충,게임 중에 채팅창 보는 애 있음? ㅋㅋ
fhsurtka,표식 보면 그냥 웃음이 나옴ㅋㅋㅋ
ㄷㅇ,졸똥싸
woojiwon1990,ㅋㅋㅋ
ㅇㅇ,대 상 혁 대 상 혁 대 황 슼
프린이,"솔직히 티원, 한화 말곤 다 그저그런듯 ㅇㅈ?"
난다요,캬
이동혁,채팅역하네
메정보,티원팬분들 매너채팅 부탁드려요 .. 단 하루만이라도..
Zero,아케인 안나오나
bit,찌엔찌는 lpl인데 왜 lck에서 뛰나요? 중국팀이 왜 한국에서 뛰나요?
