,Unnamed: 0,name,message
5579,5579,서울호,농심 져라 강팀한테 drx처럼 똑같이
5580,5580,이즈리얼no.1,한화 대 티원 한화 대 젠지 빨리 보고 싶네
5581,5581,바드,미카엘 지리네
5582,5582,노리슈,확실히 오더할사람이있어야해 
5583,5583,김주영,피넛오더가좋다
5584,5584,윤상준,라스칼 ㅈㄴ불쌍하네ㅋㅋ
5585,5585,이정우,광동 재밌겠다
5586,5586,HawOn,와 아지르 봐라...
5587,5587,iiiiiiiiiii,실제순위 농딮킅한젠티 순수실력 젠티한킅딮농
5588,5588,응응그래그래,대황카
5589,5589,셴이,법규 아님
5590,5590,박레오나,제카 지린다
5591,5591,임홍섭,황 제 카
5592,5592,JinWoo,제카 딜 ㄷ
5593,5593,その表情,수듄차이 ㄷㄷ
5594,5594,G_Dangs,미드 무슨일이고 ㅋㅋㅋㅋㅋ
5595,5595,휘래루,미카엘 굿
5596,5596,호마무,과연 광동이 얼마나 강해져 왔을까? 궁금하다. 
5597,5597,라슈,빨닥섯다
5598,5598,허토비,ㅁㄷㅊㅇ
5599,5599,gOOD Good,흰검흰검흰
5600,5600,Oddie,대황카
5601,5601,KD,우----뚝
5602,5602,잉잉,ㅁㄷㅊㅇ
5603,5603,한정용,drx 잡는거라고 텐션 개낮네
5604,5604,ㅍㅎ,황카
5605,5605,진현김,ㅁㄷㅊㅇ
5606,5606,발로르,테디는 버리면 안됨 2군 파덕 개못함
5607,5607,얄미운 짓거리,pog 피넛
5608,5608,박천,세텝 딜 안넣었냐? 뭔딜이냐
5609,5609,판콜에이,유관행동 ㄷㄷ
5610,5610,진 RAM,미드차이
5611,5611,고양이,화나생명
5612,5612,Ash2,대카
5613,5613,계정정,트타 경기도중에 잔거아니냐?
5614,5614,yonghyeon yang,아니 트타가 아지르패는거 아니였음?ㅋㅋ
5615,5615,이름못정함,롤드컵 결승전임? 이제?
5616,5616,박근우,불금 맞나 6만 밖에 안보노
5617,5617,김진영,광동티원 좀 기대되네
5618,5618,김광열,벤픽이 개애바야
5619,5619,choicoin111,어게인 2022??? 
5620,5620,SM P,페지르랑 좀 딜량이 다르긴 하네 ㅋㅋㅋㅋ
5621,5621,김TIMO,제카 drx랑 먼일 있음?
5622,5622,이구아나오리아나,넛신
5623,5623,알럽리카,트타 경기도중 똥싸러감
5624,5624,응악의신,이제시작ㅇㅈㄹ.전패다이제
5625,5625,김대연,"트타 탈주했다가 다시 들어옴?,"
5626,5626,SH HY,불금이니까 없지마
5627,5627,Tomorrow,곧 티원온다
5628,5628,이게몽미,광동 티원 기대된다 싓
5629,5629,무적권,페이커 드가자
5630,5630,거누,2022우승맴버
5631,5631,미국유학보험,큰거온다
5632,5632,L,해설들이 별로 재미없어하는 느낌인데 ㅋㅋ
